


                       Matrix                
------------------------------------------------------
      G(i,j) * Bc(j) = F(j)     
|-0.0031  0.0068  0.0000  0.0661  0.0072  0.0087  0.0000  0.1390  0.0000 -0.5000  0.0000  0.0000 -0.0408  0.0000  0.0000  0.0000 -0.0111 -0.0056  0.0000 -0.0836  0.0006 -0.0015  0.0000 -0.1001  0.0021  0.0022  0.0000 -0.0736 -0.0000  0.0061  0.0000  0.0000 |0.00000=|-1.0357
|-0.0074 -0.0023  0.0048 -0.0904 -0.0061 -0.0056 -0.1933 -0.1558  0.0000  0.0000 -0.9922 -0.1835  0.0000  0.0091 -0.0964 -0.1357 -0.0026  0.0075 -0.0006 -0.0930 -0.0040  0.0039  0.0074 -0.0615 -0.0046  0.0022  0.0071 -0.0557 -0.0060 -0.0000  0.0079 -0.0662 |0.00000=|-0.1616
|-0.0033 -0.0011  0.0000 -0.5513 -0.0017 -0.0016  0.0000 -1.1513  0.0000 -0.0000  0.0000 -2.1207  0.0000  0.0029  0.0000 -0.9310 -0.0011  0.0033  0.0000 -0.5726 -0.0027  0.0026  0.0000 -0.3708 -0.0034  0.0017  0.0000 -0.3357 -0.0037 -0.0000  0.0000 -0.3991 |0.00000=|-0.0089
| 0.0079 -0.0021  0.0000  0.0046  0.0118  0.0070  0.0000 -0.1001  0.0000  0.0270  0.0000 -0.1757 -0.5000  0.0000  0.0000  0.0000  0.0616  0.0042  0.0000  0.0377  0.0077  0.0042  0.0000  0.0971  0.0033 -0.0000  0.0000  0.1003  0.0049 -0.0029  0.0000  0.0590 |0.00000=|-2.9873
|-0.0006 -0.0015  0.0000  0.1001  0.0111 -0.0056  0.0000  0.0836  0.0408  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000 -0.0072  0.0087  0.0000 -0.1390  0.0031  0.0068  0.0000 -0.0661 -0.0000  0.0061  0.0000  0.0000 -0.0021  0.0022  0.0000  0.0736 |0.00000=|-2.2405
|-0.0040 -0.0039  0.0074 -0.0615 -0.0026 -0.0075 -0.0006 -0.0930  0.0000 -0.0091 -0.0964 -0.1357  0.0000 -0.0000 -0.9922 -0.1835 -0.0061  0.0056 -0.1933 -0.1558 -0.0074  0.0023  0.0048 -0.0904 -0.0060 -0.0000  0.0079 -0.0662 -0.0046 -0.0022  0.0071 -0.0557 |0.00000=|-0.0337
|-0.0027 -0.0026  0.0000 -0.3708 -0.0011 -0.0033  0.0000 -0.5726  0.0000 -0.0029  0.0000 -0.9310  0.0000 -0.0000  0.0000 -2.1207 -0.0017  0.0016  0.0000 -1.1513 -0.0033  0.0011  0.0000 -0.5513 -0.0037 -0.0000  0.0000 -0.3991 -0.0034 -0.0017  0.0000 -0.3357 |0.00000=|-0.0080
| 0.0022 -0.0021  0.0000  0.0736  0.0061 -0.0000  0.0000  0.0000  0.0068  0.0031  0.0000 -0.0661  0.0087 -0.0072  0.0000 -0.1390 -0.5000  0.0000  0.0000  0.0000  0.0000  0.0408  0.0000  0.0000 -0.0056  0.0111  0.0000  0.0836 -0.0015 -0.0006  0.0000  0.1001 |0.00000=|-2.2405
|-0.0029  0.0049  0.0000  0.0590 -0.0000  0.0033  0.0000  0.1003  0.0042  0.0077  0.0000  0.0971  0.0042  0.0616  0.0000  0.0377  0.0000 -0.5000  0.0000  0.0000  0.0270  0.0000  0.0000 -0.1757  0.0070  0.0118  0.0000 -0.1001 -0.0021  0.0079  0.0000  0.0046 |0.00000=|-2.9873
|-0.0022 -0.0046  0.0071 -0.0557 -0.0000 -0.0060  0.0079 -0.0662  0.0023 -0.0074  0.0048 -0.0904  0.0056 -0.0061 -0.1933 -0.1558  0.0000  0.0000 -0.9922 -0.1835 -0.0091  0.0000 -0.0964 -0.1357 -0.0075 -0.0026 -0.0006 -0.0930 -0.0039 -0.0040  0.0074 -0.0615 |0.00000=|-0.0337
|-0.0017 -0.0034  0.0000 -0.3357 -0.0000 -0.0037  0.0000 -0.3991  0.0011 -0.0033  0.0000 -0.5513  0.0016 -0.0017  0.0000 -1.1513 -0.0000  0.0000  0.0000 -2.1207 -0.0029  0.0000  0.0000 -0.9310 -0.0033 -0.0011  0.0000 -0.5726 -0.0026 -0.0027  0.0000 -0.3708 |0.00000=|-0.0080
| 0.0061 -0.0000  0.0000 -0.0000  0.0022  0.0021  0.0000 -0.0736 -0.0015  0.0006  0.0000 -0.1001 -0.0056 -0.0111  0.0000 -0.0836  0.0000 -0.0408  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0087  0.0072  0.0000  0.1390  0.0068 -0.0031  0.0000  0.0661 |0.00000=|-1.0357
|-0.0000  0.0033  0.0000  0.1003  0.0029  0.0049  0.0000  0.0590  0.0021  0.0079  0.0000  0.0046 -0.0070  0.0118  0.0000 -0.1001 -0.0270  0.0000  0.0000 -0.1757  0.0000 -0.5000  0.0000  0.0000 -0.0042  0.0616  0.0000  0.0377 -0.0042  0.0077  0.0000  0.0971 |0.00000=|-4.1428
|-0.0000 -0.0060  0.0079 -0.0662  0.0022 -0.0046  0.0071 -0.0557  0.0039 -0.0040  0.0074 -0.0615  0.0075 -0.0026 -0.0006 -0.0930  0.0091  0.0000 -0.0964 -0.1357  0.0000  0.0000 -0.9922 -0.1835 -0.0056 -0.0061 -0.1933 -0.1558 -0.0023 -0.0074  0.0048 -0.0904 |0.00000=|-0.1616
|-0.0000 -0.0037  0.0000 -0.3991  0.0017 -0.0034  0.0000 -0.3357  0.0026 -0.0027  0.0000 -0.3708  0.0033 -0.0011  0.0000 -0.5726  0.0029  0.0000  0.0000 -0.9310 -0.0000  0.0000  0.0000 -2.1207 -0.0016 -0.0017  0.0000 -1.1513 -0.0011 -0.0033  0.0000 -0.5513 |0.00000=|-0.0089
|-0.0901  0.0132  0.0000 -0.1024 -0.0913  0.0156  0.0000 -0.2410 -0.0969  0.0115  0.0000 -0.3064 -0.1090  0.0000  0.0000 -0.3331 -0.1212 -0.0110  0.0000 -0.3001 -0.1222 -0.0265  0.0000 -0.1548 -0.0022  0.0000  0.0000  0.0000 -0.0886  0.0000  0.0000  0.0000 |0.00000=| 0.0000
|-0.0111 -0.0056  0.0000  0.0836  0.0006 -0.0015  0.0000  0.1001  0.0021  0.0022  0.0000  0.0736  0.0000  0.0061  0.0000  0.0000 -0.0031  0.0068  0.0000 -0.0661  0.0072  0.0087  0.0000 -0.1390  0.0000 -0.5000  0.0000  0.0000 -0.0408  0.0000  0.0000  0.0000 |0.00000=|-4.6321
| 0.0008  0.0006  0.0034  0.0044 -0.0002  0.0007 -0.0003  0.0067 -0.0005  0.0005 -0.0007  0.0077 -0.0008  0.0000 -0.0004  0.0099 -0.0007 -0.0005  0.0045  0.0124  0.0018 -0.0006  0.1098  0.0102  0.0000  0.0000 -0.5000  0.0000  0.0020  0.0000  0.0000  0.0000 |0.00000=|-0.9161
| 0.0004  0.0001  0.0000  0.0305  0.0002  0.0001  0.0000  0.0412  0.0001  0.0001  0.0000  0.0465  0.0001  0.0000  0.0000  0.0608  0.0001 -0.0001  0.0000  0.0806  0.0006 -0.0001  0.0000  0.1724  0.0000  0.0000  0.0000 -0.5000  0.0006  0.0000  0.0000  0.0000 |0.00000=|-0.0095
|-0.1222  0.0265  0.0000 -0.1548 -0.1212  0.0110  0.0000 -0.3001 -0.1090  0.0000  0.0000 -0.3331 -0.0969 -0.0115  0.0000 -0.3064 -0.0913 -0.0156  0.0000 -0.2410 -0.0901 -0.0132  0.0000 -0.1024 -0.0886  0.0000  0.0000  0.0000 -0.0022  0.0000  0.0000  0.0000 |0.00000=| 0.0000
|-0.0072  0.0087  0.0000  0.1390  0.0031  0.0068  0.0000  0.0661  0.0000  0.0061  0.0000 -0.0000 -0.0021  0.0022  0.0000 -0.0736 -0.0006 -0.0015  0.0000 -0.1001  0.0111 -0.0056  0.0000 -0.0836  0.0408  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000 |0.00000=|-1.3922
| 0.0018  0.0006  0.1098  0.0102 -0.0007  0.0005  0.0045  0.0124 -0.0008  0.0000 -0.0004  0.0099 -0.0005 -0.0005 -0.0007  0.0077 -0.0002 -0.0007 -0.0003  0.0067  0.0008 -0.0006  0.0034  0.0044  0.0020  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000 |0.00000=|-10.6494
| 0.0006  0.0001  0.0000  0.1724  0.0001  0.0001  0.0000  0.0806  0.0001  0.0000  0.0000  0.0608  0.0001 -0.0001  0.0000  0.0465  0.0002 -0.0001  0.0000  0.0412  0.0004 -0.0001  0.0000  0.0305  0.0006  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000 |0.00000=|-0.0046



                       Matrix                
------------------------------------------------------
      G(i,j) * Bc(j) = F(j)     
|-0.5000  0.0000  0.0000  0.0000  0.0000  0.0572  0.0000  0.0000 -0.0059  0.0248  0.0000 -0.1352 -0.0008  0.0035  0.0000 -0.1986  0.0060 -0.0015  0.0000 -0.1520  0.0132  0.0000  0.0000  0.0000  0.0134  0.0013  0.0000  0.1153  0.0125 -0.0163  0.0000  0.1684 |0.00000=|-0.2203
| 0.0000 -0.0035  0.0000  0.0000  0.0000 -0.1225  0.0000  0.0000 -0.0229 -0.1605  0.0000 -0.1704 -0.0339 -0.1986  0.0000 -0.4788 -0.0261 -0.2186  0.0000 -0.6283  0.0000 -0.2316  0.0000 -0.6482  0.0204 -0.2201  0.0000 -0.5108  0.0322 -0.1466  0.0000 -0.1826 |0.00000=| 0.0000
| 0.0000  0.0000 -0.5000  0.0000  0.0000  0.0003  0.0000  0.0000 -0.0000  0.0003  0.0271  0.0012 -0.0001  0.0002  0.0331  0.0032 -0.0001  0.0001  0.0363  0.0042  0.0000  0.0001  0.0494  0.0044  0.0000  0.0002  0.0705  0.0036  0.0000  0.0003  0.1676  0.0013 |0.00000=|-17.2508
| 0.0000  0.0000  0.0000 -0.5000  0.0000  0.0001  0.0000  0.0000 -0.0000  0.0001  0.0000  0.0344 -0.0000  0.0001  0.0000  0.0529 -0.0000  0.0001  0.0000  0.0619  0.0000  0.0001  0.0000  0.0765  0.0000  0.0001  0.0000  0.0925  0.0000  0.0001  0.0000  0.1759 |0.00000=|-0.0007
| 0.0000 -0.0572  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0125  0.0163  0.0000 -0.1684  0.0134 -0.0013  0.0000 -0.1153  0.0132  0.0000  0.0000  0.0000  0.0060  0.0015  0.0000  0.1520 -0.0008 -0.0035  0.0000  0.1986 -0.0059 -0.0248  0.0000  0.1352 |0.00000=|-3.9387
| 0.0000 -0.1225  0.0000  0.0000  0.0000 -0.0035  0.0000  0.0000 -0.0322 -0.1466  0.0000 -0.1826 -0.0204 -0.2201  0.0000 -0.5108  0.0000 -0.2316  0.0000 -0.6482  0.0261 -0.2186  0.0000 -0.6283  0.0339 -0.1986  0.0000 -0.4788  0.0229 -0.1605  0.0000 -0.1704 |0.00000=| 0.0000
| 0.0000  0.0003  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000 -0.0000  0.0003  0.1676  0.0013 -0.0000  0.0002  0.0705  0.0036  0.0000  0.0001  0.0494  0.0044  0.0001  0.0001  0.0363  0.0042  0.0001  0.0002  0.0331  0.0032  0.0000  0.0003  0.0271  0.0012 |0.00000=|-11.1818
| 0.0000  0.0001  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000 -0.0000  0.0001  0.0000  0.1759 -0.0000  0.0001  0.0000  0.0925  0.0000  0.0001  0.0000  0.0765  0.0000  0.0001  0.0000  0.0619  0.0000  0.0001  0.0000  0.0529  0.0000  0.0001  0.0000  0.0344 |0.00000=|-0.0043
| 0.0288 -0.0046  0.0000  0.1638  0.0810 -0.0005  0.0000  0.0329 -0.5000  0.0000  0.0000  0.0000  0.0000 -0.0348  0.0000 -0.2294  0.0220 -0.0137  0.0000 -0.1679  0.0222  0.0016  0.0000  0.0066  0.0180  0.0044  0.0000  0.1197  0.0183 -0.0000  0.0000  0.1956 |0.00000=|-7.0040
|-0.0013  0.0134  0.0000  0.1153  0.0163  0.0125  0.0000  0.1684  0.0000 -0.5000  0.0000  0.0000 -0.0572  0.0000  0.0000  0.0000 -0.0248 -0.0059  0.0000 -0.1352 -0.0035 -0.0008  0.0000 -0.1986  0.0015  0.0060  0.0000 -0.1520 -0.0000  0.0132  0.0000  0.0000 |0.00000=|-1.7510
|-0.0021 -0.0007 -0.3593 -0.1724 -0.0008 -0.0008 -0.9196 -0.1851  0.0000 -0.0000 -1.8766 -0.1884  0.0000  0.0015 -0.7099 -0.1818 -0.0007  0.0021 -0.3798 -0.1725 -0.0019  0.0019 -0.2085 -0.1612 -0.0025  0.0012 -0.1802 -0.1585 -0.0026 -0.0000 -0.2303 -0.1638 |0.00000=|-7.7757
|-0.0006 -0.0002  0.0000 -1.4197 -0.0002 -0.0002  0.0000 -2.0577  0.0000  0.0000  0.0000 -3.0355  0.0000  0.0004  0.0000 -1.8281 -0.0002  0.0006  0.0000 -1.4410 -0.0005  0.0005  0.0000 -1.2000 -0.0007  0.0003  0.0000 -1.1551 -0.0007 -0.0000  0.0000 -1.2379 |0.00000=|-0.0063
| 0.0222 -0.0016  0.0000  0.0066  0.0220  0.0137  0.0000 -0.1679  0.0000  0.0348  0.0000 -0.2294 -0.5000  0.0000  0.0000  0.0000  0.0810  0.0005  0.0000  0.0329  0.0288  0.0046  0.0000  0.1638  0.0183 -0.0000  0.0000  0.1956  0.0180 -0.0044  0.0000  0.1197 |0.00000=|-7.6511
| 0.0035 -0.0008  0.0000  0.1986  0.0248 -0.0059  0.0000  0.1352  0.0572  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000 -0.0163  0.0125  0.0000 -0.1684  0.0013  0.0134  0.0000 -0.1153 -0.0000  0.0132  0.0000  0.0000 -0.0015  0.0060  0.0000  0.1520 |0.00000=|-5.7383
|-0.0019 -0.0019 -0.2085 -0.1612 -0.0007 -0.0021 -0.3798 -0.1725  0.0000 -0.0015 -0.7099 -0.1818  0.0000  0.0000 -1.8766 -0.1884 -0.0008  0.0008 -0.9196 -0.1851 -0.0021  0.0007 -0.3593 -0.1724 -0.0026 -0.0000 -0.2303 -0.1638 -0.0025 -0.0012 -0.1802 -0.1585 |0.00000=|-5.6828
|-0.0005 -0.0005  0.0000 -1.2000 -0.0002 -0.0006  0.0000 -1.4410  0.0000 -0.0004  0.0000 -1.8281  0.0000 -0.0000  0.0000 -3.0355 -0.0002  0.0002  0.0000 -2.0577 -0.0006  0.0002  0.0000 -1.4197 -0.0007 -0.0000  0.0000 -1.2379 -0.0007 -0.0003  0.0000 -1.1551 |0.00000=|-0.0075
| 0.0060 -0.0015  0.0000  0.1520  0.0132 -0.0000  0.0000  0.0000  0.0134  0.0013  0.0000 -0.1153  0.0125 -0.0163  0.0000 -0.1684 -0.5000  0.0000  0.0000  0.0000  0.0000  0.0572  0.0000  0.0000 -0.0059  0.0248  0.0000  0.1352 -0.0008  0.0035  0.0000  0.1986 |0.00000=|-5.7383
|-0.0044  0.0180  0.0000  0.1197 -0.0000  0.0183  0.0000  0.1956  0.0046  0.0288  0.0000  0.1638  0.0005  0.0810  0.0000  0.0329  0.0000 -0.5000  0.0000  0.0000  0.0348  0.0000  0.0000 -0.2294  0.0137  0.0220  0.0000 -0.1679 -0.0016  0.0222  0.0000  0.0066 |0.00000=|-7.6511
|-0.0012 -0.0025 -0.1802 -0.1585 -0.0000 -0.0026 -0.2303 -0.1638  0.0007 -0.0021 -0.3593 -0.1724  0.0008 -0.0008 -0.9196 -0.1851  0.0000  0.0000 -1.8766 -0.1884 -0.0015  0.0000 -0.7099 -0.1818 -0.0021 -0.0007 -0.3798 -0.1725 -0.0019 -0.0019 -0.2085 -0.1612 |0.00000=|-5.6828
|-0.0003 -0.0007  0.0000 -1.1551 -0.0000 -0.0007  0.0000 -1.2379  0.0002 -0.0006  0.0000 -1.4197  0.0002 -0.0002  0.0000 -2.0577 -0.0000  0.0000  0.0000 -3.0355 -0.0004  0.0000  0.0000 -1.8281 -0.0006 -0.0002  0.0000 -1.4410 -0.0005 -0.0005  0.0000 -1.2000 |0.00000=|-0.0075
| 0.0132 -0.0000  0.0000  0.0000  0.0060  0.0015  0.0000 -0.1520 -0.0008 -0.0035  0.0000 -0.1986 -0.0059 -0.0248  0.0000 -0.1352  0.0000 -0.0572  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0125  0.0163  0.0000  0.1684  0.0134 -0.0013  0.0000  0.1153 |0.00000=|-1.7510
|-0.0000  0.0183  0.0000  0.1956  0.0044  0.0180  0.0000  0.1197  0.0016  0.0222  0.0000  0.0066 -0.0137  0.0220  0.0000 -0.1679 -0.0348  0.0000  0.0000 -0.2294  0.0000 -0.5000  0.0000  0.0000 -0.0005  0.0810  0.0000  0.0329 -0.0046  0.0288  0.0000  0.1638 |0.00000=|-7.0040
|-0.0000 -0.0026 -0.2303 -0.1638  0.0012 -0.0025 -0.1802 -0.1585  0.0019 -0.0019 -0.2085 -0.1612  0.0021 -0.0007 -0.3798 -0.1725  0.0015  0.0000 -0.7099 -0.1818 -0.0000  0.0000 -1.8766 -0.1884 -0.0008 -0.0008 -0.9196 -0.1851 -0.0007 -0.0021 -0.3593 -0.1724 |0.00000=|-7.7757
|-0.0000 -0.0007  0.0000 -1.2379  0.0003 -0.0007  0.0000 -1.1551  0.0005 -0.0005  0.0000 -1.2000  0.0006 -0.0002  0.0000 -1.4410  0.0004  0.0000  0.0000 -1.8281  0.0000  0.0000  0.0000 -3.0355 -0.0002 -0.0002  0.0000 -2.0577 -0.0002 -0.0006  0.0000 -1.4197 |0.00000=|-0.0063
|-0.1605  0.0229  0.0000 -0.1704 -0.1986  0.0339  0.0000 -0.4788 -0.2186  0.0261  0.0000 -0.6283 -0.2316  0.0000  0.0000 -0.6482 -0.2201 -0.0204  0.0000 -0.5108 -0.1466 -0.0322  0.0000 -0.1826 -0.0035  0.0000  0.0000  0.0000 -0.1225  0.0000  0.0000  0.0000 |0.00000=| 0.0000
|-0.0248 -0.0059  0.0000  0.1352 -0.0035 -0.0008  0.0000  0.1986  0.0015  0.0060  0.0000  0.1520  0.0000  0.0132  0.0000  0.0000 -0.0013  0.0134  0.0000 -0.1153  0.0163  0.0125  0.0000 -0.1684  0.0000 -0.5000  0.0000  0.0000 -0.0572  0.0000  0.0000  0.0000 |0.00000=|-3.9387
| 0.0003  0.0000  0.0271  0.0012  0.0002  0.0001  0.0331  0.0032  0.0001  0.0001  0.0363  0.0042  0.0001  0.0000  0.0494  0.0044  0.0002 -0.0000  0.0705  0.0036  0.0003 -0.0000  0.1676  0.0013  0.0000  0.0000 -0.5000  0.0000  0.0003  0.0000  0.0000  0.0000 |0.00000=|-11.1818
| 0.0001  0.0000  0.0000  0.0344  0.0001  0.0000  0.0000  0.0529  0.0001  0.0000  0.0000  0.0619  0.0001  0.0000  0.0000  0.0765  0.0001 -0.0000  0.0000  0.0925  0.0001 -0.0000  0.0000  0.1759  0.0000  0.0000  0.0000 -0.5000  0.0001  0.0000  0.0000  0.0000 |0.00000=|-0.0043
|-0.1466  0.0322  0.0000 -0.1826 -0.2201  0.0204  0.0000 -0.5108 -0.2316  0.0000  0.0000 -0.6482 -0.2186 -0.0261  0.0000 -0.6283 -0.1986 -0.0339  0.0000 -0.4788 -0.1605 -0.0229  0.0000 -0.1704 -0.1225  0.0000  0.0000  0.0000 -0.0035  0.0000  0.0000  0.0000 |0.00000=| 0.0000
|-0.0163  0.0125  0.0000  0.1684  0.0013  0.0134  0.0000  0.1153  0.0000  0.0132  0.0000  0.0000 -0.0015  0.0060  0.0000 -0.1520  0.0035 -0.0008  0.0000 -0.1986  0.0248 -0.0059  0.0000 -0.1352  0.0572  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000 |0.00000=|-0.2203
| 0.0003  0.0000  0.1676  0.0013  0.0002  0.0000  0.0705  0.0036  0.0001  0.0000  0.0494  0.0044  0.0001 -0.0001  0.0363  0.0042  0.0002 -0.0001  0.0331  0.0032  0.0003 -0.0000  0.0271  0.0012  0.0003  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000 |0.00000=|-17.2508
| 0.0001  0.0000  0.0000  0.1759  0.0001  0.0000  0.0000  0.0925  0.0001  0.0000  0.0000  0.0765  0.0001 -0.0000  0.0000  0.0619  0.0001 -0.0000  0.0000  0.0529  0.0001 -0.0000  0.0000  0.0344  0.0001  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000 |0.00000=|-0.0007



                       Matrix                
------------------------------------------------------
      G(i,j) * Bc(j) = F(j)     
|-0.5000  0.0000  0.0000  0.0000  0.0000  0.0598  0.0000  0.0000 -0.0055  0.0284  0.0000 -0.1459  0.0004  0.0065  0.0000 -0.2284  0.0078  0.0004  0.0000 -0.1780  0.0152  0.0000  0.0000  0.0000  0.0150  0.0002  0.0000  0.1260  0.0131 -0.0176  0.0000  0.1723 |0.00000=|-0.0232
| 0.0000 -0.0037  0.0000  0.0000  0.0000 -0.1278  0.0000  0.0000 -0.0249 -0.1757  0.0000 -0.1848 -0.0395 -0.2313  0.0000 -0.5502 -0.0310 -0.2586  0.0000 -0.7323  0.0000 -0.2658  0.0000 -0.7350  0.0224 -0.2406  0.0000 -0.5543  0.0329 -0.1497  0.0000 -0.1861 |0.00000=| 0.0000
| 0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.0000  0.0000  0.0339  0.0001 -0.0000  0.0000  0.0514  0.0004 -0.0000  0.0000  0.0600  0.0005  0.0000  0.0000  0.0745  0.0005  0.0000  0.0000  0.0910  0.0004  0.0000  0.0000  0.1753  0.0001 |0.00000=|-18.2119
| 0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0000 -0.0000  0.0000  0.0000  0.0348 -0.0000  0.0000  0.0000  0.0539 -0.0000  0.0000  0.0000  0.0633  0.0000  0.0000  0.0000  0.0778  0.0000  0.0000  0.0000  0.0935  0.0000  0.0000  0.0000  0.1762 |0.00000=|-0.0001
| 0.0000 -0.0598  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0131  0.0176  0.0000 -0.1723  0.0150 -0.0002  0.0000 -0.1260  0.0152  0.0000  0.0000  0.0000  0.0078 -0.0004  0.0000  0.1780  0.0004 -0.0065  0.0000  0.2284 -0.0055 -0.0284  0.0000  0.1459 |0.00000=|-0.5980
| 0.0000 -0.1278  0.0000  0.0000  0.0000 -0.0037  0.0000  0.0000 -0.0329 -0.1497  0.0000 -0.1861 -0.0224 -0.2406  0.0000 -0.5543  0.0000 -0.2658  0.0000 -0.7350  0.0310 -0.2586  0.0000 -0.7323  0.0395 -0.2313  0.0000 -0.5502  0.0249 -0.1757  0.0000 -0.1848 |0.00000=| 0.0000
| 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000 -0.0000  0.0000  0.1753  0.0001 -0.0000  0.0000  0.0910  0.0004  0.0000  0.0000  0.0745  0.0005  0.0000  0.0000  0.0600  0.0005  0.0000  0.0000  0.0514  0.0004  0.0000  0.0000  0.0339  0.0001 |0.00000=|-17.3540
| 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000 -0.0000  0.0000  0.0000  0.1762 -0.0000  0.0000  0.0000  0.0935  0.0000  0.0000  0.0000  0.0778  0.0000  0.0000  0.0000  0.0633  0.0000  0.0000  0.0000  0.0539  0.0000  0.0000  0.0000  0.0348 |0.00000=|-0.0006
| 0.0355 -0.0041  0.0000  0.1773  0.0835  0.0001  0.0000  0.0320 -0.5000  0.0000  0.0000  0.0000  0.0000 -0.0359  0.0000 -0.2378  0.0243 -0.0153  0.0000 -0.1828  0.0283  0.0004  0.0000  0.0060  0.0257  0.0037  0.0000  0.1387  0.0263 -0.0000  0.0000  0.2220 |0.00000=|-1.4405
|-0.0002  0.0150  0.0000  0.1260  0.0176  0.0131  0.0000  0.1723  0.0000 -0.5000  0.0000  0.0000 -0.0598  0.0000  0.0000  0.0000 -0.0284 -0.0055  0.0000 -0.1459 -0.0065  0.0004  0.0000 -0.2284 -0.0004  0.0078  0.0000 -0.1780 -0.0000  0.0152  0.0000  0.0000 |0.00000=|-0.3601
|-0.0002 -0.0001 -1.1802 -0.1872 -0.0001 -0.0001 -1.8130 -0.1886  0.0000  0.0000 -2.7895 -0.1890  0.0000  0.0002 -1.5847 -0.1883 -0.0001  0.0002 -1.2014 -0.1872 -0.0002  0.0002 -0.9654 -0.1859 -0.0003  0.0002 -0.9218 -0.1856 -0.0003 -0.0000 -1.0021 -0.1862 |0.00000=|-16.5520
|-0.0001 -0.0000  0.0000 -2.3318 -0.0000 -0.0000  0.0000 -2.9730  0.0000 -0.0000  0.0000 -3.9515  0.0000  0.0000  0.0000 -2.7426 -0.0000  0.0001  0.0000 -2.3530 -0.0001  0.0001  0.0000 -2.1086 -0.0001  0.0000  0.0000 -2.0629 -0.0001 -0.0000  0.0000 -2.1474 |0.00000=|-0.0011
| 0.0283 -0.0004  0.0000  0.0060  0.0243  0.0153  0.0000 -0.1828  0.0000  0.0359  0.0000 -0.2378 -0.5000  0.0000  0.0000  0.0000  0.0835 -0.0001  0.0000  0.0320  0.0355  0.0041  0.0000  0.1773  0.0263 -0.0000  0.0000  0.2220  0.0257 -0.0037  0.0000  0.1387 |0.00000=|-2.0276
| 0.0065  0.0004  0.0000  0.2284  0.0284 -0.0055  0.0000  0.1459  0.0598  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000 -0.0176  0.0131  0.0000 -0.1723  0.0002  0.0150  0.0000 -0.1260 -0.0000  0.0152  0.0000  0.0000  0.0004  0.0078  0.0000  0.1780 |0.00000=|-1.5207
|-0.0002 -0.0002 -0.9654 -0.1859 -0.0001 -0.0002 -1.2014 -0.1872  0.0000 -0.0002 -1.5847 -0.1883  0.0000  0.0000 -2.7895 -0.1890 -0.0001  0.0001 -1.8130 -0.1886 -0.0002  0.0001 -1.1802 -0.1872 -0.0003 -0.0000 -1.0021 -0.1862 -0.0003 -0.0002 -0.9218 -0.1856 |0.00000=|-15.8017
|-0.0001 -0.0001  0.0000 -2.1086 -0.0000 -0.0001  0.0000 -2.3530  0.0000 -0.0000  0.0000 -2.7426  0.0000 -0.0000  0.0000 -3.9515 -0.0000  0.0000  0.0000 -2.9730 -0.0001  0.0000  0.0000 -2.3318 -0.0001 -0.0000  0.0000 -2.1474 -0.0001 -0.0000  0.0000 -2.0629 |0.00000=|-0.0015
| 0.0078  0.0004  0.0000  0.1780  0.0152 -0.0000  0.0000 -0.0000  0.0150  0.0002  0.0000 -0.1260  0.0131 -0.0176  0.0000 -0.1723 -0.5000  0.0000  0.0000  0.0000  0.0000  0.0598  0.0000  0.0000 -0.0055  0.0284  0.0000  0.1459  0.0004  0.0065  0.0000  0.2284 |0.00000=|-1.5207
|-0.0037  0.0257  0.0000  0.1387 -0.0000  0.0263  0.0000  0.2220  0.0041  0.0355  0.0000  0.1773 -0.0001  0.0835  0.0000  0.0320  0.0000 -0.5000  0.0000  0.0000  0.0359  0.0000  0.0000 -0.2378  0.0153  0.0243  0.0000 -0.1828 -0.0004  0.0283  0.0000  0.0060 |0.00000=|-2.0276
|-0.0002 -0.0003 -0.9218 -0.1856 -0.0000 -0.0003 -1.0021 -0.1862  0.0001 -0.0002 -1.1802 -0.1872  0.0001 -0.0001 -1.8130 -0.1886  0.0000  0.0000 -2.7895 -0.1890 -0.0002  0.0000 -1.5847 -0.1883 -0.0002 -0.0001 -1.2014 -0.1872 -0.0002 -0.0002 -0.9654 -0.1859 |0.00000=|-15.8017
